year,iter,data,scenario,biol,code,metric
2042,151,2064.37752966096,om11_2,CJM,tun43,C
2043,151,2010.77770253946,om11_2,CJM,tun43,C
2044,151,1992.1518415661,om11_2,CJM,tun43,C
2045,151,2088.83308848132,om11_2,CJM,tun43,C
2046,151,2008.6887111573,om11_2,CJM,tun43,C
2047,151,2068.1444385226,om11_2,CJM,tun43,C
2048,151,2087.91880304481,om11_2,CJM,tun43,C
2049,151,2079.68770450879,om11_2,CJM,tun43,C
2050,151,2005.14431281215,om11_2,CJM,tun43,C
2025,158,1385.8907626811,om11_2,CJM,tun43,C
2026,158,1256.14281455987,om11_2,CJM,tun43,C
2027,158,1252.74092588479,om11_2,CJM,tun43,C
2028,158,1062.86264243694,om11_2,CJM,tun43,C
2029,158,1135.33555912839,om11_2,CJM,tun43,C
2030,158,1151.50847212745,om11_2,CJM,tun43,C
2031,158,1040.32104571799,om11_2,CJM,tun43,C
2032,158,1036.33035934745,om11_2,CJM,tun43,C
2033,158,979.293015233966,om11_2,CJM,tun43,C
2034,158,1028.23490803891,om11_2,CJM,tun43,C
2035,158,957.834367782333,om11_2,CJM,tun43,C
2036,158,990.445396656456,om11_2,CJM,tun43,C
2037,158,810.210455955346,om11_2,CJM,tun43,C
2038,158,715.302339711133,om11_2,CJM,tun43,C
2039,158,597.155425992628,om11_2,CJM,tun43,C
2040,158,566.276117070073,om11_2,CJM,tun43,C
2041,158,666.546092403151,om11_2,CJM,tun43,C
2042,158,738.597374821412,om11_2,CJM,tun43,C
2043,158,680.305412955085,om11_2,CJM,tun43,C
2044,158,595.6923482936,om11_2,CJM,tun43,C
2045,158,642.831297869213,om11_2,CJM,tun43,C
2046,158,586.428140318186,om11_2,CJM,tun43,C
2047,158,562.779973690459,om11_2,CJM,tun43,C
2048,158,661.501201478085,om11_2,CJM,tun43,C
2049,158,755.122638889519,om11_2,CJM,tun43,C
2050,158,890.126747811487,om11_2,CJM,tun43,C
2025,165,1385.8907626811,om11_2,CJM,tun43,C
2026,165,1270.93753225464,om11_2,CJM,tun43,C
2027,165,1236.27295402384,om11_2,CJM,tun43,C
2028,165,1349.50497768894,om11_2,CJM,tun43,C
2029,165,1502.30413647,om11_2,CJM,tun43,C
2030,165,1677.11567330354,om11_2,CJM,tun43,C
2031,165,1487.92721681389,om11_2,CJM,tun43,C
2032,165,1479.02066459779,om11_2,CJM,tun43,C
2033,165,1492.97408298529,om11_2,CJM,tun43,C
2034,165,1401.4969183939,om11_2,CJM,tun43,C
2035,165,1225.24118010775,om11_2,CJM,tun43,C
2036,165,1091.77636906512,om11_2,CJM,tun43,C
2037,165,1168.80136504217,om11_2,CJM,tun43,C
2038,165,1195.45629292227,om11_2,CJM,tun43,C
2039,165,1248.85659949917,om11_2,CJM,tun43,C
2040,165,1421.65567579571,om11_2,CJM,tun43,C
2041,165,1607.51840926772,om11_2,CJM,tun43,C
2042,165,1766.32814643386,om11_2,CJM,tun43,C
2043,165,1690.74222817964,om11_2,CJM,tun43,C
2044,165,1900.06693373956,om11_2,CJM,tun43,C
2045,165,2059.68615767627,om11_2,CJM,tun43,C
2046,165,2065.20977725648,om11_2,CJM,tun43,C
2047,165,1996.46278957134,om11_2,CJM,tun43,C
2048,165,2049.59597490139,om11_2,CJM,tun43,C
2049,165,2032.09500399422,om11_2,CJM,tun43,C
2050,165,1693.46031831206,om11_2,CJM,tun43,C
2025,177,1385.8907626811,om11_2,CJM,tun43,C
2026,177,1264.72949341432,om11_2,CJM,tun43,C
2027,177,1240.97654091586,om11_2,CJM,tun43,C
2028,177,1185.17565693298,om11_2,CJM,tun43,C
2029,177,1201.33601791711,om11_2,CJM,tun43,C
2030,177,1369.39174359393,om11_2,CJM,tun43,C
2031,177,1614.12183173294,om11_2,CJM,tun43,C
2032,177,1818.58386179712,om11_2,CJM,tun43,C
2033,177,1609.11309241079,om11_2,CJM,tun43,C
2034,177,1631.91623305076,om11_2,CJM,tun43,C
2035,177,1659.02478091087,om11_2,CJM,tun43,C
2036,177,1724.50058164738,om11_2,CJM,tun43,C
2037,177,1790.36741071445,om11_2,CJM,tun43,C
2038,177,1519.01414523396,om11_2,CJM,tun43,C
2039,177,1378.7416183217,om11_2,CJM,tun43,C
2040,177,1121.00708239239,om11_2,CJM,tun43,C
2041,177,898.241391833058,om11_2,CJM,tun43,C
2042,177,703.245017332914,om11_2,CJM,tun43,C
2043,177,695.279347184618,om11_2,CJM,tun43,C
2044,177,794.108094656783,om11_2,CJM,tun43,C
2045,177,844.227481871336,om11_2,CJM,tun43,C
2046,177,951.506021829954,om11_2,CJM,tun43,C
2047,177,1105.02083037789,om11_2,CJM,tun43,C
2048,177,1201.93497029691,om11_2,CJM,tun43,C
2049,177,1019.01665246291,om11_2,CJM,tun43,C
2050,177,978.368160870714,om11_2,CJM,tun43,C
2025,186,1385.8907626811,om11_2,CJM,tun43,C
2026,186,1280.994342733,om11_2,CJM,tun43,C
2027,186,1219.69203513453,om11_2,CJM,tun43,C
2028,186,1131.58598365781,om11_2,CJM,tun43,C
2029,186,1180.7917724552,om11_2,CJM,tun43,C
2030,186,1409.22360205854,om11_2,CJM,tun43,C
2031,186,1579.94580031055,om11_2,CJM,tun43,C
2032,186,1832.00125036419,om11_2,CJM,tun43,C
2033,186,2037.15816258692,om11_2,CJM,tun43,C
2034,186,2055.86008030115,om11_2,CJM,tun43,C
2035,186,2031.19344691404,om11_2,CJM,tun43,C
2036,186,2005.12284469909,om11_2,CJM,tun43,C
2037,186,2004.54470055885,om11_2,CJM,tun43,C
2038,186,2040.55102647494,om11_2,CJM,tun43,C
2039,186,2085.59266101687,om11_2,CJM,tun43,C
2040,186,2011.51697147739,om11_2,CJM,tun43,C
2041,186,2085.12966610266,om11_2,CJM,tun43,C
2042,186,1731.00811171544,om11_2,CJM,tun43,C
2043,186,1541.19789254708,om11_2,CJM,tun43,C
2044,186,1720.98986716165,om11_2,CJM,tun43,C
2045,186,1899.01269376972,om11_2,CJM,tun43,C
2046,186,1982.32776333129,om11_2,CJM,tun43,C
2047,186,1545.85127171173,om11_2,CJM,tun43,C
2048,186,1271.57106440585,om11_2,CJM,tun43,C
2049,186,1307.29803869282,om11_2,CJM,tun43,C
2050,186,1169.1247248043,om11_2,CJM,tun43,C
2025,246,1385.8907626811,om11_2,CJM,tun43,C
2026,246,1308.89881025157,om11_2,CJM,tun43,C
2027,246,1210.94851067949,om11_2,CJM,tun43,C
2028,246,1042.06280347738,om11_2,CJM,tun43,C
2029,246,1179.25684029274,om11_2,CJM,tun43,C
2030,246,1409.35520872226,om11_2,CJM,tun43,C
2031,246,1561.30933142152,om11_2,CJM,tun43,C
2032,246,1807.42628426461,om11_2,CJM,tun43,C
2033,246,1994.54428164438,om11_2,CJM,tun43,C
2034,246,1636.02565001307,om11_2,CJM,tun43,C
2035,246,1357.86977380819,om11_2,CJM,tun43,C
2036,246,1187.60880580401,om11_2,CJM,tun43,C
2037,246,1009.65626417979,om11_2,CJM,tun43,C
2038,246,793.607959187068,om11_2,CJM,tun43,C
2039,246,650.762842136832,om11_2,CJM,tun43,C
2040,246,518.249883046163,om11_2,CJM,tun43,C
2041,246,419.763664950539,om11_2,CJM,tun43,C
2042,246,335.570039213904,om11_2,CJM,tun43,C
2043,246,279.107372094048,om11_2,CJM,tun43,C
2044,246,270.174736540445,om11_2,CJM,tun43,C
2045,246,270.035539853416,om11_2,CJM,tun43,C
2046,246,287.269972506375,om11_2,CJM,tun43,C
2047,246,339.229640215536,om11_2,CJM,tun43,C
2048,246,377.394300290095,om11_2,CJM,tun43,C
2049,246,441.465171913549,om11_2,CJM,tun43,C
2050,246,517.204700102399,om11_2,CJM,tun43,C
2025,327,1385.8907626811,om11_2,CJM,tun43,C
2026,327,1295.6756185604,om11_2,CJM,tun43,C
2027,327,1222.39273506276,om11_2,CJM,tun43,C
2028,327,1213.03571039306,om11_2,CJM,tun43,C
2029,327,1390.1578204416,om11_2,CJM,tun43,C
2030,327,1599.62513400413,om11_2,CJM,tun43,C
2031,327,1864.19693568434,om11_2,CJM,tun43,C
2032,327,1668.59550656987,om11_2,CJM,tun43,C
2033,327,1462.88295862864,om11_2,CJM,tun43,C
2034,327,1383.03358983106,om11_2,CJM,tun43,C
2035,327,1265.20378807804,om11_2,CJM,tun43,C
2036,327,1277.9717843174,om11_2,CJM,tun43,C
2037,327,1402.05832664727,om11_2,CJM,tun43,C
2038,327,1616.24033058805,om11_2,CJM,tun43,C
2039,327,1852.42684377574,om11_2,CJM,tun43,C
2040,327,2042.65911060905,om11_2,CJM,tun43,C
2041,327,2061.73207996073,om11_2,CJM,tun43,C
2042,327,1719.16707012699,om11_2,CJM,tun43,C
2043,327,1419.92759301764,om11_2,CJM,tun43,C
2044,327,1122.54187650122,om11_2,CJM,tun43,C
2045,327,906.610971466831,om11_2,CJM,tun43,C
2046,327,728.12344804844,om11_2,CJM,tun43,C
2047,327,568.817774644862,om11_2,CJM,tun43,C
2048,327,467.151902979605,om11_2,CJM,tun43,C
2049,327,359.567172600796,om11_2,CJM,tun43,C
2050,327,316.187405874525,om11_2,CJM,tun43,C
2025,344,1385.8907626811,om11_2,CJM,tun43,C
2026,344,1304.54334183166,om11_2,CJM,tun43,C
2027,344,1234.56257314577,om11_2,CJM,tun43,C
2028,344,1440.78979167164,om11_2,CJM,tun43,C
2029,344,1644.75747073024,om11_2,CJM,tun43,C
2030,344,1865.31685825772,om11_2,CJM,tun43,C
2031,344,2073.79826604161,om11_2,CJM,tun43,C
2032,344,1795.99854640153,om11_2,CJM,tun43,C
2033,344,1559.39371192075,om11_2,CJM,tun43,C
2034,344,1333.33373685939,om11_2,CJM,tun43,C
2035,344,1351.32206700482,om11_2,CJM,tun43,C
2036,344,1114.63671943396,om11_2,CJM,tun43,C
2037,344,935.739201985485,om11_2,CJM,tun43,C
2038,344,936.699045851199,om11_2,CJM,tun43,C
2039,344,961.062224117868,om11_2,CJM,tun43,C
2040,344,885.442541966781,om11_2,CJM,tun43,C
2041,344,807.696397100307,om11_2,CJM,tun43,C
2042,344,683.67633700194,om11_2,CJM,tun43,C
2043,344,677.309580166639,om11_2,CJM,tun43,C
2044,344,637.566222600324,om11_2,CJM,tun43,C
2045,344,626.209051452831,om11_2,CJM,tun43,C
2046,344,491.647449921676,om11_2,CJM,tun43,C
2047,344,481.652568815199,om11_2,CJM,tun43,C
2048,344,399.682186489184,om11_2,CJM,tun43,C
2049,344,369.473509806543,om11_2,CJM,tun43,C
2050,344,344.906499306705,om11_2,CJM,tun43,C
2025,348,1385.8907626811,om11_2,CJM,tun43,C
2026,348,1298.01605277784,om11_2,CJM,tun43,C
2027,348,1247.54258870923,om11_2,CJM,tun43,C
2028,348,1045.65411932417,om11_2,CJM,tun43,C
2029,348,1160.48427420958,om11_2,CJM,tun43,C
2030,348,1298.77770928572,om11_2,CJM,tun43,C
2031,348,1413.78272498811,om11_2,CJM,tun43,C
2032,348,1108.41303049678,om11_2,CJM,tun43,C
2033,348,1023.88390646839,om11_2,CJM,tun43,C
2034,348,1155.75136014907,om11_2,CJM,tun43,C
2035,348,1312.86680029733,om11_2,CJM,tun43,C
2036,348,1449.70267021327,om11_2,CJM,tun43,C
2037,348,1271.89018653074,om11_2,CJM,tun43,C
2038,348,1016.81180837706,om11_2,CJM,tun43,C
2039,348,964.289708665189,om11_2,CJM,tun43,C
2040,348,887.361543407345,om11_2,CJM,tun43,C
2041,348,774.973357572012,om11_2,CJM,tun43,C
2042,348,621.628879393146,om11_2,CJM,tun43,C
2043,348,508.637885320638,om11_2,CJM,tun43,C
2044,348,407.32619511637,om11_2,CJM,tun43,C
2045,348,349.30929700233,om11_2,CJM,tun43,C
2046,348,343.718802127842,om11_2,CJM,tun43,C
2047,348,391.053973319597,om11_2,CJM,tun43,C
2048,348,454.801617510922,om11_2,CJM,tun43,C
2049,348,522.907796695509,om11_2,CJM,tun43,C
2050,348,608.814463792539,om11_2,CJM,tun43,C
2025,367,1385.8907626811,om11_2,CJM,tun43,C
2026,367,1309.00260359879,om11_2,CJM,tun43,C
2027,367,1226.83487630001,om11_2,CJM,tun43,C
2028,367,1343.37349343113,om11_2,CJM,tun43,C
2029,367,1608.07317111202,om11_2,CJM,tun43,C
2030,367,1783.88020198128,om11_2,CJM,tun43,C
2031,367,2022.86934378186,om11_2,CJM,tun43,C
2032,367,2085.79193622161,om11_2,CJM,tun43,C
2033,367,2022.47593249812,om11_2,CJM,tun43,C
2034,367,1973.0462391189,om11_2,CJM,tun43,C
2035,367,2011.61799570012,om11_2,CJM,tun43,C
2036,367,2014.83453280359,om11_2,CJM,tun43,C
2037,367,2001.68444727968,om11_2,CJM,tun43,C
2038,367,2069.68884783466,om11_2,CJM,tun43,C
2039,367,2039.57579756281,om11_2,CJM,tun43,C
2040,367,2072.92944117097,om11_2,CJM,tun43,C
2041,367,2023.95519421878,om11_2,CJM,tun43,C
2042,367,2074.57532424196,om11_2,CJM,tun43,C
2043,367,2057.84252096086,om11_2,CJM,tun43,C
2044,367,2040.14688489153,om11_2,CJM,tun43,C
2045,367,2008.91559344157,om11_2,CJM,tun43,C
2046,367,1750.27500995341,om11_2,CJM,tun43,C
2047,367,1589.10669055554,om11_2,CJM,tun43,C
2048,367,1351.30161282557,om11_2,CJM,tun43,C
2049,367,1075.09474655266,om11_2,CJM,tun43,C
2050,367,846.56855362886,om11_2,CJM,tun43,C
2025,397,1385.8907626811,om11_2,CJM,tun43,C
2026,397,1299.68968519177,om11_2,CJM,tun43,C
2027,397,1228.89361583645,om11_2,CJM,tun43,C
2028,397,1176.36323077346,om11_2,CJM,tun43,C
2029,397,1393.78999206541,om11_2,CJM,tun43,C
2030,397,1567.7952363809,om11_2,CJM,tun43,C
2031,397,1597.58672154773,om11_2,CJM,tun43,C
2032,397,1280.41037753577,om11_2,CJM,tun43,C
2033,397,1023.85660150682,om11_2,CJM,tun43,C
2034,397,847.38181744947,om11_2,CJM,tun43,C
2035,397,721.496037749213,om11_2,CJM,tun43,C
2036,397,704.450081352229,om11_2,CJM,tun43,C
2037,397,583.612634711833,om11_2,CJM,tun43,C
2038,397,500.430871101779,om11_2,CJM,tun43,C
2039,397,430.050506468369,om11_2,CJM,tun43,C
2040,397,496.074886094804,om11_2,CJM,tun43,C
2041,397,567.637026060179,om11_2,CJM,tun43,C
2042,397,645.035614679135,om11_2,CJM,tun43,C
2043,397,730.253617925053,om11_2,CJM,tun43,C
2044,397,861.305247446397,om11_2,CJM,tun43,C
2045,397,984.874285251297,om11_2,CJM,tun43,C
2046,397,1158.63109769701,om11_2,CJM,tun43,C
2047,397,1314.01059073935,om11_2,CJM,tun43,C
2048,397,1432.84843882413,om11_2,CJM,tun43,C
2049,397,1307.58455781507,om11_2,CJM,tun43,C
2050,397,1318.71151041256,om11_2,CJM,tun43,C
2025,498,1385.8907626811,om11_2,CJM,tun43,C
2026,498,1291.32260951277,om11_2,CJM,tun43,C
2027,498,1222.59892805049,om11_2,CJM,tun43,C
2028,498,1097.08879455624,om11_2,CJM,tun43,C
2029,498,1125.83670528052,om11_2,CJM,tun43,C
2030,498,1180.11643325509,om11_2,CJM,tun43,C
2031,498,1068.48076830742,om11_2,CJM,tun43,C
2032,498,941.328495848732,om11_2,CJM,tun43,C
2033,498,1091.68196058122,om11_2,CJM,tun43,C
2034,498,1226.42922383436,om11_2,CJM,tun43,C
2035,498,1413.00858376572,om11_2,CJM,tun43,C
2036,498,1545.49625086333,om11_2,CJM,tun43,C
2037,498,1825.46022975608,om11_2,CJM,tun43,C
2038,498,2036.57043553214,om11_2,CJM,tun43,C
2039,498,2069.83115473829,om11_2,CJM,tun43,C
2040,498,2013.2092336085,om11_2,CJM,tun43,C
2041,498,1659.89217023319,om11_2,CJM,tun43,C
2042,498,1533.38363749118,om11_2,CJM,tun43,C
2043,498,1468.66135061108,om11_2,CJM,tun43,C
2044,498,1308.40626916972,om11_2,CJM,tun43,C
2045,498,1207.65112386154,om11_2,CJM,tun43,C
2046,498,1091.00803581533,om11_2,CJM,tun43,C
2047,498,1159.86359729811,om11_2,CJM,tun43,C
2048,498,1309.16936784297,om11_2,CJM,tun43,C
2049,498,1509.59311404647,om11_2,CJM,tun43,C
2050,498,1709.71540394224,om11_2,CJM,tun43,C
2025,37,8593.12324912998,om11_2,CJM,tun47,SB
2026,37,9905.67085595478,om11_2,CJM,tun47,SB
2027,37,10897.4782830961,om11_2,CJM,tun47,SB
2028,37,10679.9685171192,om11_2,CJM,tun47,SB
2029,37,9683.62596930992,om11_2,CJM,tun47,SB
2030,37,8636.40604693945,om11_2,CJM,tun47,SB
2031,37,7586.72880723657,om11_2,CJM,tun47,SB
2032,37,6348.0711666317,om11_2,CJM,tun47,SB
2033,37,5895.9750489201,om11_2,CJM,tun47,SB
2034,37,5879.55587637756,om11_2,CJM,tun47,SB
2035,37,4887.57804270636,om11_2,CJM,tun47,SB
2036,37,4616.99044431796,om11_2,CJM,tun47,SB
2037,37,4731.01682249045,om11_2,CJM,tun47,SB
2038,37,5159.70817652618,om11_2,CJM,tun47,SB
2039,37,7224.23245123093,om11_2,CJM,tun47,SB
2040,37,11102.4044000868,om11_2,CJM,tun47,SB
2041,37,13667.8084283419,om11_2,CJM,tun47,SB
2042,37,14072.8671709476,om11_2,CJM,tun47,SB
2043,37,14305.1219917082,om11_2,CJM,tun47,SB
2044,37,14635.79059037,om11_2,CJM,tun47,SB
2045,37,14506.599206654,om11_2,CJM,tun47,SB
2046,37,14481.190837362,om11_2,CJM,tun47,SB
2047,37,14461.404775392,om11_2,CJM,tun47,SB
2048,37,13592.2586535415,om11_2,CJM,tun47,SB
2049,37,12451.481746667,om11_2,CJM,tun47,SB
2050,37,12470.4934124264,om11_2,CJM,tun47,SB
2025,65,7734.49472637435,om11_2,CJM,tun47,SB
2026,65,8980.34311143001,om11_2,CJM,tun47,SB
2027,65,10353.9643124847,om11_2,CJM,tun47,SB
2028,65,11013.0339050969,om11_2,CJM,tun47,SB
2029,65,10987.8782896535,om11_2,CJM,tun47,SB
2030,65,11231.7224507743,om11_2,CJM,tun47,SB
2031,65,12007.2251238395,om11_2,CJM,tun47,SB
2032,65,13864.5655713454,om11_2,CJM,tun47,SB
2033,65,15702.0737281085,om11_2,CJM,tun47,SB
2034,65,16122.8118365372,om11_2,CJM,tun47,SB
2035,65,14249.4900186272,om11_2,CJM,tun47,SB
2036,65,13253.7818526288,om11_2,CJM,tun47,SB
2037,65,12927.2131801811,om11_2,CJM,tun47,SB
2038,65,12698.4813192687,om11_2,CJM,tun47,SB
2039,65,12202.634657539,om11_2,CJM,tun47,SB
2040,65,12153.7453602886,om11_2,CJM,tun47,SB
2041,65,11917.6472865951,om11_2,CJM,tun47,SB
2042,65,11021.5325798128,om11_2,CJM,tun47,SB
2043,65,10771.2403375773,om11_2,CJM,tun47,SB
2044,65,10185.6150171375,om11_2,CJM,tun47,SB
2045,65,9185.23912726755,om11_2,CJM,tun47,SB
2046,65,8144.90067902975,om11_2,CJM,tun47,SB
2047,65,6736.27119631449,om11_2,CJM,tun47,SB
2048,65,5467.18424188313,om11_2,CJM,tun47,SB
2049,65,4030.16992504688,om11_2,CJM,tun47,SB
2050,65,2633.47250625513,om11_2,CJM,tun47,SB
2025,110,9634.882166157,om11_2,CJM,tun47,SB
2026,110,10503.7607231523,om11_2,CJM,tun47,SB
2027,110,10613.6434984588,om11_2,CJM,tun47,SB
2028,110,11610.6578858503,om11_2,CJM,tun47,SB
2029,110,13411.9395937533,om11_2,CJM,tun47,SB
2030,110,15108.7433313717,om11_2,CJM,tun47,SB
2031,110,15647.4712869386,om11_2,CJM,tun47,SB
2032,110,15116.6578910315,om11_2,CJM,tun47,SB
2033,110,14585.4638449037,om11_2,CJM,tun47,SB
2034,110,14098.2099791554,om11_2,CJM,tun47,SB
2035,110,12332.0164649052,om11_2,CJM,tun47,SB
2036,110,10929.731402516,om11_2,CJM,tun47,SB
2037,110,9857.64603645798,om11_2,CJM,tun47,SB
2038,110,8142.19153780813,om11_2,CJM,tun47,SB
2039,110,6497.88625203883,om11_2,CJM,tun47,SB
2040,110,5205.49267874132,om11_2,CJM,tun47,SB
2041,110,4207.38488130632,om11_2,CJM,tun47,SB
2042,110,3207.82941135391,om11_2,CJM,tun47,SB
2043,110,3140.99529357836,om11_2,CJM,tun47,SB
2044,110,2955.2653426296,om11_2,CJM,tun47,SB
2045,110,2404.2331842284,om11_2,CJM,tun47,SB
2046,110,1924.02596882284,om11_2,CJM,tun47,SB
2047,110,1830.16634305507,om11_2,CJM,tun47,SB
2048,110,1756.42412914076,om11_2,CJM,tun47,SB
2049,110,1695.61497954103,om11_2,CJM,tun47,SB
2050,110,1586.24724067247,om11_2,CJM,tun47,SB
2025,151,6742.27315938003,om11_2,CJM,tun47,SB
2026,151,7440.36598705763,om11_2,CJM,tun47,SB
2027,151,7867.64825513559,om11_2,CJM,tun47,SB
2028,151,7963.64989955081,om11_2,CJM,tun47,SB
2029,151,9635.54126222074,om11_2,CJM,tun47,SB
2030,151,12546.2631215843,om11_2,CJM,tun47,SB
2031,151,15595.9120438451,om11_2,CJM,tun47,SB
2032,151,16957.4705961198,om11_2,CJM,tun47,SB
2033,151,17320.3736401007,om11_2,CJM,tun47,SB
2034,151,17166.9216256107,om11_2,CJM,tun47,SB
2035,151,15292.7624877369,om11_2,CJM,tun47,SB
2036,151,14049.3837829353,om11_2,CJM,tun47,SB
2037,151,13627.5768487817,om11_2,CJM,tun47,SB
2038,151,14630.5515317729,om11_2,CJM,tun47,SB
2039,151,15593.9209819943,om11_2,CJM,tun47,SB
2040,151,15742.3902539981,om11_2,CJM,tun47,SB
2041,151,16634.4818332491,om11_2,CJM,tun47,SB
2042,151,17607.3918693527,om11_2,CJM,tun47,SB
2043,151,19484.1019839142,om11_2,CJM,tun47,SB
2044,151,23048.5302114481,om11_2,CJM,tun47,SB
2045,151,26905.2857247978,om11_2,CJM,tun47,SB
2046,151,29359.8125298187,om11_2,CJM,tun47,SB
2047,151,31853.3170632597,om11_2,CJM,tun47,SB
2048,151,34508.6968390374,om11_2,CJM,tun47,SB
2049,151,35956.3313634022,om11_2,CJM,tun47,SB
2050,151,35874.449102682,om11_2,CJM,tun47,SB
2025,158,7236.77187172129,om11_2,CJM,tun47,SB
2026,158,6413.74322804932,om11_2,CJM,tun47,SB
2027,158,6076.16070885327,om11_2,CJM,tun47,SB
2028,158,5974.06415742825,om11_2,CJM,tun47,SB
2029,158,5525.56091204997,om11_2,CJM,tun47,SB
2030,158,4865.21035433774,om11_2,CJM,tun47,SB
2031,158,4549.55073791518,om11_2,CJM,tun47,SB
2032,158,4527.77818097582,om11_2,CJM,tun47,SB
2033,158,4255.67573916962,om11_2,CJM,tun47,SB
2034,158,3765.6614605323,om11_2,CJM,tun47,SB
2035,158,2920.09719978892,om11_2,CJM,tun47,SB
2036,158,2493.56893739291,om11_2,CJM,tun47,SB
2037,158,2643.62750609852,om11_2,CJM,tun47,SB
2038,158,2827.71368617297,om11_2,CJM,tun47,SB
2039,158,2795.1513821779,om11_2,CJM,tun47,SB
2040,158,2711.67962471336,om11_2,CJM,tun47,SB
2041,158,2988.55259738094,om11_2,CJM,tun47,SB
2042,158,3226.43876918913,om11_2,CJM,tun47,SB
2043,158,3288.83179589003,om11_2,CJM,tun47,SB
2044,158,3771.73731766703,om11_2,CJM,tun47,SB
2045,158,4631.16997743421,om11_2,CJM,tun47,SB
2046,158,5529.4266188084,om11_2,CJM,tun47,SB
2047,158,7027.0944093765,om11_2,CJM,tun47,SB
2048,158,8596.89977237381,om11_2,CJM,tun47,SB
2049,158,11096.2577286169,om11_2,CJM,tun47,SB
2050,158,13328.5878778134,om11_2,CJM,tun47,SB
2025,165,7753.47260672735,om11_2,CJM,tun47,SB
2026,165,7946.5012408859,om11_2,CJM,tun47,SB
2027,165,7980.92635246345,om11_2,CJM,tun47,SB
2028,165,8078.83960346545,om11_2,CJM,tun47,SB
2029,165,7741.15426467488,om11_2,CJM,tun47,SB
2030,165,7208.47518912064,om11_2,CJM,tun47,SB
2031,165,6705.00986317262,om11_2,CJM,tun47,SB
2032,165,6306.83216310078,om11_2,CJM,tun47,SB
2033,165,6322.43439899127,om11_2,CJM,tun47,SB
2034,165,6358.01158595015,om11_2,CJM,tun47,SB
2035,165,5288.09300628277,om11_2,CJM,tun47,SB
2036,165,4946.55619083555,om11_2,CJM,tun47,SB
2037,165,7136.90252882359,om11_2,CJM,tun47,SB
2038,165,9783.91614539076,om11_2,CJM,tun47,SB
2039,165,10565.2044166022,om11_2,CJM,tun47,SB
2040,165,10817.7307367313,om11_2,CJM,tun47,SB
2041,165,10853.2752174659,om11_2,CJM,tun47,SB
2042,165,10462.5705399419,om11_2,CJM,tun47,SB
2043,165,10359.1740945666,om11_2,CJM,tun47,SB
2044,165,9615.27431169927,om11_2,CJM,tun47,SB
2045,165,8764.55892771795,om11_2,CJM,tun47,SB
2046,165,8094.38035999308,om11_2,CJM,tun47,SB
2047,165,7044.22436977234,om11_2,CJM,tun47,SB
2048,165,5985.63138043609,om11_2,CJM,tun47,SB
2049,165,4472.37586499951,om11_2,CJM,tun47,SB
2050,165,3110.40146096404,om11_2,CJM,tun47,SB
2025,177,8041.24231146839,om11_2,CJM,tun47,SB
2026,177,8227.05609251546,om11_2,CJM,tun47,SB
2027,177,8703.54553341081,om11_2,CJM,tun47,SB
2028,177,9305.2431469377,om11_2,CJM,tun47,SB
2029,177,9091.16037427821,om11_2,CJM,tun47,SB
2030,177,8351.3537664135,om11_2,CJM,tun47,SB
2031,177,7915.21065827671,om11_2,CJM,tun47,SB
2032,177,7503.15406124188,om11_2,CJM,tun47,SB
2033,177,7290.53674792631,om11_2,CJM,tun47,SB
2034,177,6981.99043090368,om11_2,CJM,tun47,SB
2035,177,5567.66471623817,om11_2,CJM,tun47,SB
2036,177,4716.42228080767,om11_2,CJM,tun47,SB
2037,177,4350.42379671496,om11_2,CJM,tun47,SB
2038,177,4209.1596226053,om11_2,CJM,tun47,SB
2039,177,4551.73544235154,om11_2,CJM,tun47,SB
2040,177,4729.75835920559,om11_2,CJM,tun47,SB
2041,177,4572.87986881606,om11_2,CJM,tun47,SB
2042,177,4777.73341626593,om11_2,CJM,tun47,SB
2043,177,5413.48213563828,om11_2,CJM,tun47,SB
2044,177,5736.8854389959,om11_2,CJM,tun47,SB
2045,177,5871.24224349739,om11_2,CJM,tun47,SB
2046,177,5843.78824173785,om11_2,CJM,tun47,SB
2047,177,5806.43946209536,om11_2,CJM,tun47,SB
2048,177,5674.66359053257,om11_2,CJM,tun47,SB
2049,177,5242.39517267765,om11_2,CJM,tun47,SB
2050,177,5105.47635136697,om11_2,CJM,tun47,SB
2025,186,7859.93258500356,om11_2,CJM,tun47,SB
2026,186,9766.69461105302,om11_2,CJM,tun47,SB
2027,186,12313.1015221923,om11_2,CJM,tun47,SB
2028,186,13471.9280208719,om11_2,CJM,tun47,SB
2029,186,13816.1265918341,om11_2,CJM,tun47,SB
2030,186,14212.5787983288,om11_2,CJM,tun47,SB
2031,186,14354.6173445544,om11_2,CJM,tun47,SB
2032,186,14033.0881126521,om11_2,CJM,tun47,SB
2033,186,13180.0387247521,om11_2,CJM,tun47,SB
2034,186,12089.9714519636,om11_2,CJM,tun47,SB
2035,186,9864.63301936413,om11_2,CJM,tun47,SB
2036,186,8448.09078951306,om11_2,CJM,tun47,SB
2037,186,7782.37467709698,om11_2,CJM,tun47,SB
2038,186,6652.9517013738,om11_2,CJM,tun47,SB
2039,186,6179.94355737635,om11_2,CJM,tun47,SB
2040,186,6280.56724747622,om11_2,CJM,tun47,SB
2041,186,5926.90031151534,om11_2,CJM,tun47,SB
2042,186,6010.71380618068,om11_2,CJM,tun47,SB
